rooms,size,level,max_levels,price,district_Мирабадский,district_Мирзо-Улугбекский,district_Олмазорский,district_Сергелийский,district_Учтепинский,district_Чиланзарский,district_Шайхантахурский,district_Юнусабадский,district_Яккасарайский,district_Янгихаётский,district_Яшнободский
2,60.0,4,8,46500.0,0,0,0,0,0,0,0,1,0,0,0
3,65.0,4,4,43500.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,5,9,57000.0,0,0,0,0,0,1,0,0,0,0,0
2,55.0,2,4,55000.0,0,0,0,0,0,0,0,1,0,0,0
3,75.0,4,9,80000.0,0,0,0,0,0,0,0,1,0,0,0
2,65.0,1,4,40000.0,0,0,0,0,0,0,0,0,1,0,0
4,100.0,15,16,130000.0,1,0,0,0,0,0,0,0,0,0,0
2,45.0,1,5,40000.0,0,0,0,0,0,0,0,1,0,0,0
3,96.0,4,8,110000.0,0,0,0,0,0,0,1,0,0,0,0
3,72.0,1,2,40000.0,1,0,0,0,0,0,0,0,0,0,0
2,65.0,4,7,88000.0,0,0,0,0,0,0,0,0,1,0,0
4,200.0,5,8,265000.0,1,0,0,0,0,0,0,0,0,0,0
4,102.0,2,5,55000.0,0,1,0,0,0,0,0,0,0,0,0
3,70.0,11,13,45000.0,0,0,0,0,0,0,0,0,1,0,0
1,38.0,3,5,22500.0,0,1,0,0,0,0,0,0,0,0,0
3,72.0,3,4,42000.0,0,0,0,0,0,0,0,1,0,0,0
4,92.0,5,5,41500.0,0,1,0,0,0,0,0,0,0,0,0
2,52.0,1,7,34900.0,0,0,0,1,0,0,0,0,0,0,0
4,100.0,6,9,70000.0,1,0,0,0,0,0,0,0,0,0,0
3,84.0,8,12,56000.0,0,1,0,0,0,0,0,0,0,0,0
2,65.0,2,4,38500.0,0,0,0,0,0,0,0,1,0,0,0
4,100.0,2,4,78000.0,1,0,0,0,0,0,0,0,0,0,0
2,55.0,3,3,26900.0,1,0,0,0,0,0,0,0,0,0,0
3,76.0,5,5,33000.0,0,0,0,1,0,0,0,0,0,0,0
4,165.0,2,4,210000.0,1,0,0,0,0,0,0,0,0,0,0
4,135.0,2,4,165000.0,1,0,0,0,0,0,0,0,0,0,0
4,147.0,3,12,132000.0,1,0,0,0,0,0,0,0,0,0,0
3,70.0,2,5,43500.0,0,0,0,0,1,0,0,0,0,0,0
4,150.0,2,7,200000.0,0,0,0,0,0,0,0,0,1,0,0
2,58.0,4,5,45000.0,0,0,0,0,0,0,0,0,1,0,0
4,96.0,5,9,66000.0,0,0,0,0,0,0,0,0,1,0,0
3,72.0,2,5,48000.0,0,0,0,0,0,0,1,0,0,0,0
3,107.0,3,7,98000.0,0,0,1,0,0,0,0,0,0,0,0
5,115.0,7,9,105000.0,1,0,0,0,0,0,0,0,0,0,0
2,63.0,5,9,45000.0,0,0,0,0,0,0,0,1,0,0,0
4,135.0,1,3,70500.0,0,0,0,1,0,0,0,0,0,0,0
3,72.0,4,12,60000.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,9,9,40000.0,0,0,0,0,1,0,0,0,0,0,0
3,79.0,5,5,45000.0,0,1,0,0,0,0,0,0,0,0,0
4,100.0,3,4,125000.0,1,0,0,0,0,0,0,0,0,0,0
4,115.0,9,9,75000.0,1,0,0,0,0,0,0,0,0,0,0
6,200.0,3,4,65000.0,0,0,1,0,0,0,0,0,0,0,0
3,76.87,2,4,80000.0,0,0,0,0,0,0,0,1,0,0,0
3,108.0,4,7,105000.0,0,1,0,0,0,0,0,0,0,0,0
3,90.0,5,9,90000.0,0,0,0,0,0,0,0,0,0,0,1
4,140.0,1,4,110000.0,0,1,0,0,0,0,0,0,0,0,0
2,56.0,7,9,39000.0,0,1,0,0,0,0,0,0,0,0,0
2,42.0,4,4,31500.0,0,0,0,0,0,1,0,0,0,0,0
2,57.0,2,4,46900.0,0,0,0,0,0,1,0,0,0,0,0
2,54.0,4,4,31500.0,0,0,0,0,0,0,0,0,0,0,1
3,75.0,5,9,51000.0,0,0,0,0,0,1,0,0,0,0,0
2,65.0,9,9,45000.0,1,0,0,0,0,0,0,0,0,0,0
4,98.0,1,5,92000.0,0,0,0,0,0,0,1,0,0,0,0
2,58.0,3,5,34000.0,0,1,0,0,0,0,0,0,0,0,0
3,70.0,4,4,70500.0,0,0,0,0,0,0,0,0,1,0,0
3,56.0,5,5,50000.0,0,1,0,0,0,0,0,0,0,0,0
3,100.0,1,9,142000.0,1,0,0,0,0,0,0,0,0,0,0
4,170.0,3,9,170000.0,1,0,0,0,0,0,0,0,0,0,0
3,75.0,3,14,67000.0,0,1,0,0,0,0,0,0,0,0,0
1,30.0,1,3,25000.0,0,0,0,0,0,1,0,0,0,0,0
2,62.0,3,4,57500.0,0,0,0,0,0,0,0,1,0,0,0
5,97.0,4,5,58000.0,0,0,0,0,0,0,1,0,0,0,0
2,60.0,2,4,49000.0,0,1,0,0,0,0,0,0,0,0,0
4,82.0,1,4,85000.0,0,0,0,0,0,0,0,1,0,0,0
2,47.0,4,5,26000.0,0,0,0,0,0,0,0,0,0,0,1
4,80.0,1,5,52000.0,0,0,0,0,1,0,0,0,0,0,0
3,58.0,5,5,35000.0,0,0,0,0,1,0,0,0,0,0,0
3,70.0,2,4,48000.0,0,0,0,0,0,0,0,0,0,0,1
3,62.0,6,7,60000.0,0,0,0,0,0,0,0,0,0,0,1
2,46.0,5,10,23000.0,0,1,0,0,0,0,0,0,0,0,0
1,38.0,5,5,19000.0,0,1,0,0,0,0,0,0,0,0,0
2,45.0,5,10,22500.0,0,1,0,0,0,0,0,0,0,0,0
2,69.0,5,10,34500.0,0,1,0,0,0,0,0,0,0,0,0
2,43.0,3,10,21500.0,0,1,0,0,0,0,0,0,0,0,0
3,87.0,3,6,34800.0,0,0,0,0,0,0,0,0,0,0,1
3,80.0,1,4,85000.0,0,0,0,0,0,0,0,0,0,0,1
2,45.0,1,4,39000.0,0,1,0,0,0,0,0,0,0,0,0
2,50.0,5,5,23500.0,0,0,0,0,0,0,0,0,0,0,1
2,62.0,2,5,33500.0,0,1,0,0,0,0,0,0,0,0,0
4,82.0,1,4,85000.0,0,0,0,0,0,0,0,1,0,0,0
4,92.0,3,5,63000.0,0,1,0,0,0,0,0,0,0,0,0
2,50.0,4,5,31000.0,0,1,0,0,0,0,0,0,0,0,0
3,103.0,1,9,105000.0,0,0,0,0,0,0,0,0,1,0,0
3,70.0,5,5,40000.0,0,0,0,0,1,0,0,0,0,0,0
3,70.0,4,5,46000.0,0,0,0,0,1,0,0,0,0,0,0
3,75.0,7,9,90000.0,1,0,0,0,0,0,0,0,0,0,0
2,42.0,2,2,43000.0,0,0,0,0,0,0,0,0,1,0,0
3,70.0,5,5,44000.0,0,0,0,0,1,0,0,0,0,0,0
3,60.0,1,4,52500.0,0,0,0,0,0,1,0,0,0,0,0
4,70.06,4,4,50000.0,0,0,0,0,0,0,0,0,0,0,1
2,44.0,1,4,29500.0,0,0,0,0,1,0,0,0,0,0,0
3,63.0,1,4,69000.0,0,0,0,0,1,0,0,0,0,0,0
3,72.0,5,9,53000.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,5,5,45000.0,0,0,0,0,1,0,0,0,0,0,0
3,62.0,3,4,38000.0,0,0,0,0,0,1,0,0,0,0,0
2,48.0,5,5,27000.0,0,0,0,0,1,0,0,0,0,0,0
2,42.0,4,4,31000.0,0,0,0,0,0,1,0,0,0,0,0
3,70.0,1,4,54000.0,0,0,0,0,1,0,0,0,0,0,0
2,48.0,2,3,34000.0,0,0,0,0,0,1,0,0,0,0,0
1,33.0,2,4,28000.0,0,0,0,0,1,0,0,0,0,0,0
2,50.0,4,4,30000.0,0,0,0,0,1,0,0,0,0,0,0
1,30.0,2,4,28200.0,0,0,0,0,0,1,0,0,0,0,0
4,73.0,1,5,65000.0,0,0,0,0,1,0,0,0,0,0,0
3,90.0,3,4,118000.0,1,0,0,0,0,0,0,0,0,0,0
3,131.0,1,8,150000.0,0,1,0,0,0,0,0,0,0,0,0
3,70.0,4,4,51000.0,0,0,0,0,0,1,0,0,0,0,0
4,100.0,5,5,54500.0,1,0,0,0,0,0,0,0,0,0,0
4,76.0,4,4,47500.0,0,0,0,0,1,0,0,0,0,0,0
2,45.0,4,5,30000.0,0,0,0,0,1,0,0,0,0,0,0
1,38.0,1,4,28900.0,0,0,0,0,0,1,0,0,0,0,0
1,27.0,3,4,32000.0,0,0,0,0,0,1,0,0,0,0,0
5,117.0,1,4,95000.0,0,0,0,0,0,1,0,0,0,0,0
4,78.0,2,4,65000.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,3,5,36500.0,0,0,0,0,0,1,0,0,0,0,0
2,60.0,4,9,34500.0,0,0,0,0,0,1,0,0,0,0,0
1,40.0,1,4,27500.0,0,0,0,0,0,1,0,0,0,0,0
2,54.0,3,5,32000.0,0,0,0,0,0,1,0,0,0,0,0
3,65.0,4,4,38500.0,0,0,0,0,0,1,0,0,0,0,0
2,48.0,2,4,38000.0,0,0,0,0,0,1,0,0,0,0,0
1,58.0,9,12,26000.0,0,0,0,0,1,0,0,0,0,0,0
3,75.0,3,9,51500.0,0,0,0,0,1,0,0,0,0,0,0
1,32.0,4,4,27700.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,1,9,60000.0,0,0,0,0,1,0,0,0,0,0,0
2,46.0,4,4,31000.0,0,0,0,0,0,1,0,0,0,0,0
3,78.0,3,5,58000.0,0,0,0,0,0,1,0,0,0,0,0
3,80.0,3,4,55500.0,0,0,0,0,1,0,0,0,0,0,0
4,108.0,3,3,70000.0,0,0,0,0,1,0,0,0,0,0,0
3,135.0,1,4,148000.0,0,0,0,0,0,1,0,0,0,0,0
4,98.0,4,4,58000.0,0,0,0,0,1,0,0,0,0,0,0
2,47.0,1,4,33000.0,0,0,0,0,0,1,0,0,0,0,0
4,80.0,5,5,53000.0,0,0,0,0,1,0,0,0,0,0,0
4,72.0,4,4,50000.0,0,0,0,0,0,1,0,0,0,0,0
2,52.0,8,9,27000.0,0,0,0,0,0,0,0,0,0,0,1
4,98.0,3,9,84000.0,0,0,0,0,0,1,0,0,0,0,0
4,92.0,3,4,59500.0,0,0,0,0,1,0,0,0,0,0,0
3,72.0,8,9,40000.0,0,0,0,0,1,0,0,0,0,0,0
4,80.0,1,4,47000.0,0,0,0,0,1,0,0,0,0,0,0
3,70.0,5,5,44000.0,0,0,0,0,1,0,0,0,0,0,0
3,70.0,9,9,44000.0,0,0,0,0,1,0,0,0,0,0,0
2,50.0,4,4,35000.0,0,0,0,0,1,0,0,0,0,0,0
2,52.0,3,4,38900.0,0,0,0,0,0,1,0,0,0,0,0
3,67.0,3,4,51000.0,0,0,0,0,1,0,0,0,0,0,0
3,84.0,14,16,49000.0,0,0,0,0,1,0,0,0,0,0,0
3,60.0,4,4,45000.0,0,0,0,0,1,0,0,0,0,0,0
1,33.0,3,4,24500.0,0,0,0,0,0,1,0,0,0,0,0
4,120.0,1,4,110000.0,0,0,0,0,1,0,0,0,0,0,0
2,61.0,6,9,37000.0,0,0,0,0,1,0,0,0,0,0,0
2,50.0,1,4,52500.0,0,0,0,0,1,0,0,0,0,0,0
3,70.0,4,4,47500.0,0,0,0,0,1,0,0,0,0,0,0
3,70.0,4,4,41500.0,0,0,0,0,1,0,0,0,0,0,0
3,68.0,3,4,57500.0,0,0,0,0,0,1,0,0,0,0,0
3,65.0,1,4,43000.0,0,0,0,0,0,1,0,0,0,0,0
2,42.0,1,4,41500.0,0,0,0,0,0,1,0,0,0,0,0
3,110.0,3,9,78000.0,0,0,0,0,0,1,0,0,0,0,0
3,68.0,3,4,50000.0,0,0,0,0,0,1,0,0,0,0,0
2,45.0,4,4,32000.0,0,0,0,0,0,1,0,0,0,0,0
3,68.0,4,5,55000.0,0,0,0,0,0,1,0,0,0,0,0
3,65.0,1,4,48000.0,0,0,0,0,0,1,0,0,0,0,0
2,43.0,1,4,32000.0,0,0,0,0,0,1,0,0,0,0,0
2,54.0,3,4,45500.0,0,0,0,0,0,1,0,0,0,0,0
2,52.0,2,4,56500.0,0,0,0,0,0,1,0,0,0,0,0
2,63.0,2,5,46500.0,0,0,0,0,0,1,0,0,0,0,0
4,135.0,3,9,105000.0,1,0,0,0,0,0,0,0,0,0,0
4,90.0,5,5,46000.0,0,0,0,0,1,0,0,0,0,0,0
4,90.0,3,5,58000.0,0,0,0,0,1,0,0,0,0,0,0
3,92.0,9,9,47500.0,0,0,0,0,1,0,0,0,0,0,0
3,80.0,8,9,66000.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,1,9,48000.0,0,0,0,0,1,0,0,0,0,0,0
2,71.0,4,5,67000.0,0,0,0,0,1,0,0,0,0,0,0
3,76.0,5,5,49000.0,0,0,0,0,0,1,0,0,0,0,0
2,45.0,4,4,36500.0,0,0,0,0,0,1,0,0,0,0,0
4,137.0,5,5,94000.0,0,0,0,0,1,0,0,0,0,0,0
4,100.0,9,9,68000.0,0,0,0,0,0,0,1,0,0,0,0
4,100.0,2,9,87000.0,0,0,0,0,0,0,1,0,0,0,0
2,57.0,4,5,35000.0,0,0,0,0,0,0,1,0,0,0,0
2,52.0,1,4,52500.0,0,0,1,0,0,0,0,0,0,0,0
2,58.0,1,3,41000.0,0,0,0,1,0,0,0,0,0,0,0
1,42.0,1,4,53000.0,0,0,0,0,0,0,0,1,0,0,0
2,28.0,1,4,43000.0,0,0,0,0,1,0,0,0,0,0,0
3,90.0,4,4,84000.0,0,0,0,0,0,1,0,0,0,0,0
3,64.0,2,4,46000.0,0,0,0,0,0,1,0,0,0,0,0
3,66.0,9,9,73500.0,0,0,0,0,0,1,0,0,0,0,0
2,55.0,4,4,43000.0,0,0,0,0,0,1,0,0,0,0,0
2,40.0,2,4,35000.0,0,0,0,0,1,0,0,0,0,0,0
2,47.0,3,4,32000.0,0,0,0,0,1,0,0,0,0,0,0
2,53.0,4,4,31500.0,0,0,0,0,1,0,0,0,0,0,0
2,52.0,2,4,35000.0,0,0,0,0,1,0,0,0,0,0,0
2,45.0,1,4,35000.0,0,0,0,0,1,0,0,0,0,0,0
2,50.0,4,4,37000.0,0,0,0,0,1,0,0,0,0,0,0
2,43.0,2,5,37000.0,0,0,0,0,1,0,0,0,0,0,0
2,46.0,3,4,33000.0,0,0,0,0,0,1,0,0,0,0,0
2,48.0,2,4,38000.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,2,4,40000.0,0,0,0,0,0,1,0,0,0,0,0
2,45.0,3,4,42500.0,0,0,0,0,0,1,0,0,0,0,0
4,80.0,1,5,65000.0,0,0,0,0,1,0,0,0,0,0,0
4,100.0,3,4,57000.0,0,0,0,0,0,1,0,0,0,0,0
4,80.0,4,4,51500.0,0,0,0,0,0,1,0,0,0,0,0
4,96.0,8,9,57500.0,0,0,0,0,0,1,0,0,0,0,0
4,90.0,9,9,53000.0,0,0,0,0,0,1,0,0,0,0,0
4,94.0,3,9,119000.0,0,0,0,0,0,1,0,0,0,0,0
3,80.0,7,9,45000.0,0,0,0,0,1,0,0,0,0,0,0
3,68.0,3,5,57000.0,0,0,0,0,1,0,0,0,0,0,0
3,68.0,6,9,44000.0,0,0,0,0,1,0,0,0,0,0,0
3,110.0,4,4,78500.0,0,0,0,0,0,1,0,0,0,0,0
3,65.0,4,5,53000.0,0,0,0,0,1,0,0,0,0,0,0
2,33.0,8,9,23500.0,0,0,0,0,1,0,0,0,0,0,0
2,40.0,7,9,22500.0,0,0,0,0,1,0,0,0,0,0,0
2,56.0,5,5,34000.0,0,0,0,0,1,0,0,0,0,0,0
2,42.0,1,5,31000.0,0,0,0,0,1,0,0,0,0,0,0
2,52.0,4,4,39000.0,0,0,0,0,0,1,0,0,0,0,0
2,52.0,2,4,41000.0,0,0,0,0,1,0,0,0,0,0,0
2,47.0,3,5,36000.0,0,0,0,0,1,0,0,0,0,0,0
2,40.0,4,4,35000.0,0,0,0,0,0,1,0,0,0,0,0
2,65.0,4,9,57200.0,0,0,0,0,0,1,0,0,0,0,0
3,69.0,3,4,44000.0,0,0,0,0,0,1,0,0,0,0,0
2,60.0,4,5,70000.0,0,0,0,0,0,0,0,0,1,0,0
3,65.0,1,4,49500.0,0,0,0,0,0,1,0,0,0,0,0
1,32.0,4,4,27500.0,0,0,0,0,0,1,0,0,0,0,0
3,70.0,3,5,51500.0,0,0,0,0,0,1,0,0,0,0,0
2,46.0,2,4,34500.0,0,0,0,0,0,1,0,0,0,0,0
3,67.0,2,4,44000.0,0,0,0,0,0,1,0,0,0,0,0
2,58.0,5,5,47000.0,0,0,0,0,0,0,0,0,1,0,0
2,65.0,3,9,46000.0,0,0,0,0,1,0,0,0,0,0,0
1,30.0,2,4,26500.0,0,0,0,0,0,1,0,0,0,0,0
2,45.0,4,4,31500.0,0,0,0,0,1,0,0,0,0,0,0
2,58.0,3,9,35000.0,0,0,0,0,1,0,0,0,0,0,0
2,62.0,1,9,57000.0,0,1,0,0,0,0,0,0,0,0,0
2,58.0,10,12,36000.0,0,0,0,0,1,0,0,0,0,0,0
4,74.0,4,4,53000.0,0,0,0,0,0,1,0,0,0,0,0
4,98.0,9,9,53000.0,0,0,0,0,0,1,0,0,0,0,0
4,90.0,7,9,95000.0,0,0,0,0,0,1,0,0,0,0,0
4,73.0,3,4,66200.0,0,0,0,0,0,1,0,0,0,0,0
5,206.0,1,9,190000.0,0,0,0,0,0,1,0,0,0,0,0
3,58.0,2,4,40500.0,0,0,0,0,0,1,0,0,0,0,0
3,66.0,2,5,67000.0,0,0,0,0,1,0,0,0,0,0,0
2,63.0,5,9,40300.0,0,0,0,0,0,1,0,0,0,0,0
3,65.0,4,4,41000.0,0,0,0,0,0,1,0,0,0,0,0
1,42.0,5,9,35000.0,0,0,0,0,0,1,0,0,0,0,0
1,20.0,3,9,14500.0,0,0,0,0,0,1,0,0,0,0,0
3,70.0,4,4,46500.0,0,0,0,0,0,1,0,0,0,0,0
3,70.0,5,5,40000.0,0,0,0,0,0,1,0,0,0,0,0
3,63.0,4,4,40000.0,0,0,0,0,1,0,0,0,0,0,0
4,120.0,1,4,93500.0,0,0,0,0,1,0,0,0,0,0,0
2,64.0,3,4,56500.0,0,0,0,0,0,1,0,0,0,0,0
2,43.0,2,4,39800.0,0,0,0,0,0,1,0,0,0,0,0
1,33.0,3,4,23500.0,0,0,0,0,1,0,0,0,0,0,0
1,28.0,1,4,25500.0,0,0,0,0,0,1,0,0,0,0,0
1,40.0,3,3,30000.0,0,1,0,0,0,0,0,0,0,0,0
4,85.0,9,9,68000.0,0,0,0,0,0,1,0,0,0,0,0
3,68.0,2,4,56000.0,0,0,0,0,0,1,0,0,0,0,0
2,60.0,3,9,48000.0,0,0,0,0,0,0,0,1,0,0,0
2,62.0,2,4,40000.0,0,0,0,0,0,1,0,0,0,0,0
2,69.0,5,9,59000.0,0,0,0,0,0,1,0,0,0,0,0
3,90.0,7,9,52500.0,0,0,0,0,1,0,0,0,0,0,0
3,55.0,2,4,43500.0,0,0,0,0,1,0,0,0,0,0,0
3,70.0,5,5,41000.0,0,0,0,0,0,1,0,0,0,0,0
1,38.0,3,4,31500.0,0,0,0,0,0,1,0,0,0,0,0
3,100.0,4,12,54000.0,0,0,0,0,0,1,0,0,0,0,0
3,92.0,1,4,65000.0,0,0,0,0,1,0,0,0,0,0,0
3,80.0,4,5,45000.0,0,1,0,0,0,0,0,0,0,0,0
3,121.0,2,8,116001.0,0,0,0,0,0,0,0,0,0,0,1
1,38.0,4,4,25000.0,0,0,0,0,1,0,0,0,0,0,0
2,63.0,7,9,45000.0,0,0,0,0,0,1,0,0,0,0,0
3,66.0,4,4,49000.0,0,0,0,0,0,1,0,0,0,0,0
2,56.0,4,5,40000.0,0,0,0,0,1,0,0,0,0,0,0
3,70.0,1,9,61000.0,0,0,0,0,0,1,0,0,0,0,0
2,60.0,5,5,34000.0,0,0,0,0,1,0,0,0,0,0,0
3,73.0,8,9,38200.0,0,0,0,0,0,1,0,0,0,0,0
3,65.0,2,4,44500.0,0,0,0,0,0,1,0,0,0,0,0
2,54.0,5,9,38000.0,0,0,0,0,1,0,0,0,0,0,0
4,105.0,3,9,85000.0,0,0,0,0,0,1,0,0,0,0,0
5,128.0,1,9,85000.0,0,0,0,0,0,1,0,0,0,0,0
4,102.0,4,8,78500.0,0,0,0,0,0,1,0,0,0,0,0
4,76.0,5,5,60500.0,0,0,0,0,1,0,0,0,0,0,0
1,30.0,4,5,27000.0,0,0,0,0,0,1,0,0,0,0,0
1,34.0,1,4,27000.0,0,0,0,0,0,1,0,0,0,0,0
2,42.0,2,4,34500.0,0,0,0,0,0,1,0,0,0,0,0
5,100.0,4,4,54000.0,0,0,0,0,1,0,0,0,0,0,0
1,26.0,2,4,22500.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,1,9,53000.0,0,0,0,0,0,0,0,0,0,0,1
3,80.0,7,9,45500.0,0,0,0,0,0,1,0,0,0,0,0
4,80.0,5,5,52500.0,0,0,0,0,1,0,0,0,0,0,0
2,63.0,1,4,37000.0,0,0,0,0,1,0,0,0,0,0,0
4,80.0,4,5,66500.0,0,0,0,0,1,0,0,0,0,0,0
4,96.0,7,9,67000.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,5,5,41500.0,0,0,0,0,0,1,0,0,0,0,0
3,80.0,2,4,68000.0,0,0,0,0,0,1,0,0,0,0,0
3,76.0,4,4,55500.0,0,0,0,0,1,0,0,0,0,0,0
3,70.0,5,5,39000.0,0,0,0,0,0,1,0,0,0,0,0
2,45.0,2,4,48000.0,0,0,0,0,0,1,0,0,0,0,0
4,100.0,3,5,61500.0,0,0,0,0,1,0,0,0,0,0,0
1,25.0,3,5,22000.0,0,0,0,0,0,0,1,0,0,0,0
2,60.0,9,9,59000.0,0,0,0,0,0,1,0,0,0,0,0
3,62.0,5,5,48000.0,0,0,0,0,1,0,0,0,0,0,0
3,60.0,5,5,47000.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,9,9,36000.0,0,0,0,0,0,1,0,0,0,0,0
4,80.0,4,5,51500.0,0,0,0,0,1,0,0,0,0,0,0
3,91.0,9,9,42200.0,0,0,0,0,0,1,0,0,0,0,0
2,80.0,9,9,75000.0,0,0,0,0,0,1,0,0,0,0,0
2,46.0,1,5,25000.0,0,0,0,0,0,0,0,0,0,0,1
2,56.0,1,4,48000.0,0,0,0,0,0,0,0,1,0,0,0
2,45.0,4,4,45000.0,0,0,0,0,0,1,0,0,0,0,0
4,105.0,9,9,58000.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,8,9,44000.0,0,0,0,0,0,1,0,0,0,0,0
3,90.0,1,12,51000.0,0,0,0,0,1,0,0,0,0,0,0
2,59.0,2,9,51000.0,0,0,0,0,0,1,0,0,0,0,0
2,58.0,7,9,36000.0,0,0,0,0,0,1,0,0,0,0,0
3,68.0,5,5,47000.0,0,0,0,0,0,1,0,0,0,0,0
3,82.0,11,12,35000.0,0,0,0,0,1,0,0,0,0,0,0
2,45.0,5,5,34000.0,0,0,0,0,1,0,0,0,0,0,0
3,70.0,4,12,51000.0,0,0,0,0,1,0,0,0,0,0,0
3,90.0,5,9,58400.0,0,0,0,0,0,1,0,0,0,0,0
3,101.0,1,9,119000.0,0,0,0,0,0,0,0,0,1,0,0
3,65.0,5,5,68000.0,0,0,0,0,0,0,0,0,0,0,1
2,40.0,3,4,40000.0,0,0,0,0,0,0,0,0,1,0,0
3,68.0,4,5,50000.0,0,0,0,0,0,1,0,0,0,0,0
2,42.0,3,5,37000.0,0,0,0,0,0,0,0,0,0,0,1
3,63.0,2,4,63000.0,1,0,0,0,0,0,0,0,0,0,0
2,55.0,1,4,39800.0,0,0,0,0,0,1,0,0,0,0,0
2,48.0,4,5,29500.0,0,0,0,0,1,0,0,0,0,0,0
5,107.0,4,4,68000.0,0,0,0,0,1,0,0,0,0,0,0
5,106.0,2,5,68000.0,0,0,0,0,0,1,0,0,0,0,0
3,74.0,3,5,50000.0,0,0,0,0,0,1,0,0,0,0,0
2,48.0,2,5,41500.0,0,0,0,0,0,1,0,0,0,0,0
4,140.0,3,9,81500.0,0,0,0,0,0,1,0,0,0,0,0
4,100.0,3,12,55000.0,0,0,0,0,0,1,0,0,0,0,0
3,65.0,4,4,44000.0,0,0,0,0,1,0,0,0,0,0,0
2,56.0,4,5,54000.0,0,0,0,0,1,0,0,0,0,0,0
2,53.0,1,4,36000.0,0,0,0,0,1,0,0,0,0,0,0
4,100.0,4,4,72500.0,0,0,0,0,0,0,0,1,0,0,0
3,98.0,2,4,68000.0,0,0,0,0,1,0,0,0,0,0,0
3,96.0,9,9,63000.0,0,0,0,0,0,1,0,0,0,0,0
4,93.0,4,4,63500.0,0,0,0,0,0,1,0,0,0,0,0
2,60.0,9,9,49500.0,0,0,0,0,0,1,0,0,0,0,0
5,82.0,4,4,72000.0,0,0,0,0,0,1,0,0,0,0,0
5,120.0,9,9,52000.0,0,0,0,0,1,0,0,0,0,0,0
4,80.0,6,9,59500.0,0,0,0,0,1,0,0,0,0,0,0
1,25.0,2,4,24000.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,3,9,45000.0,0,0,0,0,1,0,0,0,0,0,0
4,94.0,9,9,45000.0,0,0,0,0,1,0,0,0,0,0,0
3,65.0,4,9,47500.0,0,0,0,0,1,0,0,0,0,0,0
1,43.0,4,9,26900.0,0,0,0,0,0,0,0,0,0,0,1
4,78.0,5,5,47300.0,0,0,0,0,1,0,0,0,0,0,0
4,185.0,4,8,168000.0,0,0,0,0,0,0,0,0,1,0,0
4,85.0,3,4,52500.0,0,0,0,0,0,1,0,0,0,0,0
4,72.0,4,4,55500.0,0,0,0,0,0,1,0,0,0,0,0
4,130.0,4,4,95000.0,0,1,0,0,0,0,0,0,0,0,0
4,76.0,2,4,68000.0,0,0,0,0,0,1,0,0,0,0,0
4,80.0,3,4,54000.0,0,0,0,0,0,1,0,0,0,0,0
2,48.0,4,4,31000.0,0,0,0,0,1,0,0,0,0,0,0
2,66.0,3,9,47000.0,0,0,0,0,0,1,0,0,0,0,0
2,46.0,4,5,37000.0,0,0,0,0,0,1,0,0,0,0,0
1,42.0,5,5,26000.0,0,0,0,0,1,0,0,0,0,0,0
4,110.0,3,3,91000.0,0,0,0,0,1,0,0,0,0,0,0
4,110.0,3,4,105000.0,0,0,0,0,0,1,0,0,0,0,0
3,70.0,4,4,39500.0,0,0,0,0,0,1,0,0,0,0,0
3,68.0,2,5,53500.0,0,0,0,0,0,1,0,0,0,0,0
3,60.0,3,5,47000.0,0,0,0,0,0,1,0,0,0,0,0
3,58.0,1,4,39000.0,0,0,0,0,0,1,0,0,0,0,0
4,110.0,5,9,85000.0,0,1,0,0,0,0,0,0,0,0,0
4,90.0,2,4,72000.0,0,0,0,0,0,0,0,1,0,0,0
3,80.0,6,8,45000.0,0,0,0,0,0,0,0,0,1,0,0
1,30.0,2,4,25000.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,1,2,40000.0,1,0,0,0,0,0,0,0,0,0,0
3,71.0,2,9,41000.0,0,0,1,0,0,0,0,0,0,0,0
2,51.0,4,4,33500.0,0,0,0,0,0,0,0,0,1,0,0
4,90.0,4,4,90000.0,1,0,0,0,0,0,0,0,0,0,0
2,48.0,8,9,65000.0,0,0,0,0,0,0,1,0,0,0,0
2,63.0,1,4,43500.0,0,1,0,0,0,0,0,0,0,0,0
2,64.0,6,7,45000.0,0,1,0,0,0,0,0,0,0,0,0
3,72.0,3,8,94000.0,0,0,0,0,0,0,0,0,1,0,0
3,80.0,7,10,110000.0,0,0,0,0,0,0,0,0,1,0,0
2,52.0,7,9,44500.0,0,0,0,0,0,0,0,0,0,0,1
2,47.0,2,2,23000.0,0,1,0,0,0,0,0,0,0,0,0
